"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Nevada"	"32"	86
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"New Hampshire"	"33"	36
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"New Jersey"	"34"	356
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"New Mexico"	"35"	43
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"New York"	"36"	630
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"North Carolina"	"37"	171
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"North Dakota"	"38"	22
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Ohio"	"39"	411
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Oklahoma"	"40"	123
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Oregon"	"41"	114
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Pennsylvania"	"42"	580
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Rhode Island"	"44"	55
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"South Carolina"	"45"	111
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"South Dakota"	"46"	31
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Tennessee"	"47"	141
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Texas"	"48"	459
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Utah"	"49"	27
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Vermont"	"50"	22
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Virginia"	"51"	139
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Washington"	"53"	158
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"West Virginia"	"54"	71
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Wisconsin"	"55"	173
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Alabama"	"01"	119
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Arizona"	"04"	158
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Arkansas"	"05"	99
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"California"	"06"	1141
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Colorado"	"08"	115
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Connecticut"	"09"	201
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Delaware"	"10"	30
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"District of Columbia"	"11"	31
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Florida"	"12"	879
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Georgia"	"13"	192
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Hawaii"	"15"	44
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Idaho"	"16"	47
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Illinois"	"17"	677
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Indiana"	"18"	325
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Iowa"	"19"	211
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Kansas"	"20"	140
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Kentucky"	"21"	164
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Louisiana"	"22"	162
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Maine"	"23"	79
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Maryland"	"24"	185
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Massachusetts"	"25"	377
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Michigan"	"26"	455
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Minnesota"	"27"	219
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Missouri"	"29"	286
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Montana"	"30"	34
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Nebraska"	"31"	98
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Nevada"	"32"	48
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"New Hampshire"	"33"	53
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"New Jersey"	"34"	473
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"New Mexico"	"35"	34
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"New York"	"36"	1016
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"North Carolina"	"37"	256
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"North Dakota"	"38"	41
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Ohio"	"39"	513
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Oklahoma"	"40"	135
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Oregon"	"41"	143
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Pennsylvania"	"42"	746
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Rhode Island"	"44"	77
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"South Carolina"	"45"	120
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"South Dakota"	"46"	71
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Tennessee"	"47"	186
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Texas"	"48"	569
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Utah"	"49"	32
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Vermont"	"50"	24
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Virginia"	"51"	206
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Washington"	"53"	237
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"West Virginia"	"54"	106
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Wisconsin"	"55"	268
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Wyoming"	"56"	20
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Alabama"	"01"	90
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Arizona"	"04"	119
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Arkansas"	"05"	55
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"California"	"06"	693
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Colorado"	"08"	65
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Connecticut"	"09"	119
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Delaware"	"10"	20
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Florida"	"12"	572
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Georgia"	"13"	116
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Hawaii"	"15"	25
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Idaho"	"16"	30
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Illinois"	"17"	326
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Indiana"	"18"	134
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Iowa"	"19"	114
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Kansas"	"20"	82
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Kentucky"	"21"	82
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Louisiana"	"22"	90
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Maine"	"23"	47
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Maryland"	"24"	79
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Massachusetts"	"25"	174
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Michigan"	"26"	230
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Minnesota"	"27"	127
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Missouri"	"29"	140
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Montana"	"30"	32
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Nebraska"	"31"	49
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Nevada"	"32"	25
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"New Hampshire"	"33"	30
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"New Jersey"	"34"	237
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"New Mexico"	"35"	21
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"New York"	"36"	457
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"North Carolina"	"37"	125
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"North Dakota"	"38"	33
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Ohio"	"39"	285
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Oklahoma"	"40"	95
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Oregon"	"41"	87
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Pennsylvania"	"42"	392
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Rhode Island"	"44"	40
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"South Carolina"	"45"	65
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"South Dakota"	"46"	26
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Tennessee"	"47"	86
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Texas"	"48"	354
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Utah"	"49"	28
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Virginia"	"51"	119
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Washington"	"53"	110
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"West Virginia"	"54"	49
	"Colon and Rectum"	"21041-21052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Wisconsin"	"55"	149
	"Corpus Uteri"	"27020"	"2002"	"2002"	"30-34 years"	"30-34"	"Female"	"F"	"California"	"06"	46
	"Corpus Uteri"	"27020"	"2002"	"2002"	"30-34 years"	"30-34"	"Female"	"F"	"Florida"	"12"	24
	"Corpus Uteri"	"27020"	"2002"	"2002"	"30-34 years"	"30-34"	"Female"	"F"	"Illinois"	"17"	19
	"Corpus Uteri"	"27020"	"2002"	"2002"	"30-34 years"	"30-34"	"Female"	"F"	"New York"	"36"	25
	"Corpus Uteri"	"27020"	"2002"	"2002"	"30-34 years"	"30-34"	"Female"	"F"	"Pennsylvania"	"42"	18
	"Corpus Uteri"	"27020"	"2002"	"2002"	"30-34 years"	"30-34"	"Female"	"F"	"Texas"	"48"	30
	"Corpus Uteri"	"27020"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"California"	"06"	72
	"Corpus Uteri"	"27020"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"Florida"	"12"	47
	"Corpus Uteri"	"27020"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"Georgia"	"13"	26
	"Corpus Uteri"	"27020"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"Illinois"	"17"	37
	"Corpus Uteri"	"27020"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"Indiana"	"18"	22
	"Corpus Uteri"	"27020"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"Massachusetts"	"25"	17
	"Corpus Uteri"	"27020"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"Michigan"	"26"	30
	"Corpus Uteri"	"27020"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"Missouri"	"29"	16
	"Corpus Uteri"	"27020"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"New Jersey"	"34"	17
	"Corpus Uteri"	"27020"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"New York"	"36"	57
	"Corpus Uteri"	"27020"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"North Carolina"	"37"	29
	"Corpus Uteri"	"27020"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"Ohio"	"39"	29
	"Corpus Uteri"	"27020"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"Pennsylvania"	"42"	47
	"Corpus Uteri"	"27020"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"Tennessee"	"47"	17
	"Corpus Uteri"	"27020"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"Texas"	"48"	47
	"Corpus Uteri"	"27020"	"2002"	"2002"	"35-39 years"	"35-39"	"Female"	"F"	"Wisconsin"	"55"	16
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Arizona"	"04"	28
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"California"	"06"	172
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Colorado"	"08"	31
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Connecticut"	"09"	22
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Florida"	"12"	88
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Georgia"	"13"	32
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Illinois"	"17"	69
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Indiana"	"18"	44
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Kansas"	"20"	16
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Kentucky"	"21"	20
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Louisiana"	"22"	19
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Maryland"	"24"	25
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Massachusetts"	"25"	34
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Michigan"	"26"	55
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Minnesota"	"27"	25
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Missouri"	"29"	27
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"New Jersey"	"34"	55
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"New York"	"36"	108
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"North Carolina"	"37"	36
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Ohio"	"39"	75
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Oklahoma"	"40"	16
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Pennsylvania"	"42"	87
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Tennessee"	"47"	18
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Texas"	"48"	109
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Virginia"	"51"	28
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Washington"	"53"	25
	"Corpus Uteri"	"27020"	"2002"	"2002"	"40-44 years"	"40-44"	"Female"	"F"	"Wisconsin"	"55"	34
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Alabama"	"01"	24
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Arizona"	"04"	38
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Arkansas"	"05"	17
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"California"	"06"	287
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Colorado"	"08"	31
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Connecticut"	"09"	36
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Florida"	"12"	146
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Georgia"	"13"	52
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Hawaii"	"15"	19
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Illinois"	"17"	109
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Indiana"	"18"	45
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Iowa"	"19"	21
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Kansas"	"20"	23
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Kentucky"	"21"	49
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Louisiana"	"22"	34
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Maine"	"23"	20
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Maryland"	"24"	39
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Massachusetts"	"25"	79
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Michigan"	"26"	120
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Minnesota"	"27"	57
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Missouri"	"29"	49
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Nevada"	"32"	16
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"New Jersey"	"34"	78
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"New York"	"36"	185
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"North Carolina"	"37"	68
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Ohio"	"39"	125
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Oregon"	"41"	37
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Pennsylvania"	"42"	158
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"South Carolina"	"45"	18
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Tennessee"	"47"	25
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Texas"	"48"	138
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Virginia"	"51"	34
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Washington"	"53"	39
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"West Virginia"	"54"	19
	"Corpus Uteri"	"27020"	"2002"	"2002"	"45-49 years"	"45-49"	"Female"	"F"	"Wisconsin"	"55"	67
	"Corpus Uteri"	"27020"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"Alabama"	"01"	28
	"Corpus Uteri"	"27020"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"Arizona"	"04"	58
	"Corpus Uteri"	"27020"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"Arkansas"	"05"	26
	"Corpus Uteri"	"27020"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"California"	"06"	443
	"Corpus Uteri"	"27020"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"Colorado"	"08"	53
	"Corpus Uteri"	"27020"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"Connecticut"	"09"	55
	"Corpus Uteri"	"27020"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"Delaware"	"10"	20
	"Corpus Uteri"	"27020"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"Florida"	"12"	218
	"Corpus Uteri"	"27020"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"Georgia"	"13"	75
	"Corpus Uteri"	"27020"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"Hawaii"	"15"	22
	"Corpus Uteri"	"27020"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"Idaho"	"16"	19
	"Corpus Uteri"	"27020"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"Illinois"	"17"	203
	"Corpus Uteri"	"27020"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"Indiana"	"18"	108
	"Corpus Uteri"	"27020"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"Iowa"	"19"	55
	"Corpus Uteri"	"27020"	"2002"	"2002"	"50-54 years"	"50-54"	"Female"	"F"	"Kansas"	"20"	34
