"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	"Virginia"	"51"	26
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	"Washington"	"53"	24
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	"Wisconsin"	"55"	25
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"California"	"06"	57
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"Florida"	"12"	45
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"Georgia"	"13"	16
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"Illinois"	"17"	24
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"Indiana"	"18"	17
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"Michigan"	"26"	24
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"New Jersey"	"34"	21
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"New York"	"36"	33
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"North Carolina"	"37"	22
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"Ohio"	"39"	23
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"Pennsylvania"	"42"	27
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	"Texas"	"48"	33
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"Arizona"	"04"	20
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"California"	"06"	73
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"Florida"	"12"	50
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"Georgia"	"13"	17
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"Illinois"	"17"	26
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"Indiana"	"18"	16
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"Massachusetts"	"25"	21
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"Michigan"	"26"	26
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"Missouri"	"29"	17
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"New Jersey"	"34"	27
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"New York"	"36"	39
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"North Carolina"	"37"	16
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"Ohio"	"39"	27
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"Pennsylvania"	"42"	35
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"Texas"	"48"	37
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	"Virginia"	"51"	16
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"Arizona"	"04"	23
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"California"	"06"	71
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"Florida"	"12"	49
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"Georgia"	"13"	16
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"Illinois"	"17"	30
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"Massachusetts"	"25"	18
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"Michigan"	"26"	27
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"New York"	"36"	43
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"North Carolina"	"37"	25
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"Ohio"	"39"	23
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"Oregon"	"41"	19
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"Pennsylvania"	"42"	46
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"Texas"	"48"	41
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"Virginia"	"51"	16
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"Wisconsin"	"55"	16
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"California"	"06"	64
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"Florida"	"12"	51
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"Illinois"	"17"	17
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"Michigan"	"26"	20
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"New Jersey"	"34"	20
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"New York"	"36"	34
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"Ohio"	"39"	23
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"Pennsylvania"	"42"	25
	"Brain and Other Nervous System"	"31010-31040"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"Texas"	"48"	31
	"Breast"	"26000"	"2014"	"2014"	"20-24 years"	"20-24"	"Female"	"F"	"California"	"06"	23
	"Breast"	"26000"	"2014"	"2014"	"20-24 years"	"20-24"	"Female"	"F"	"Texas"	"48"	18
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Alabama"	"01"	19
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Arizona"	"04"	21
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"California"	"06"	132
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Florida"	"12"	69
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Georgia"	"13"	48
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Illinois"	"17"	46
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Indiana"	"18"	17
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Maryland"	"24"	27
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Massachusetts"	"25"	28
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Minnesota"	"27"	22
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Missouri"	"29"	26
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"New Jersey"	"34"	27
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"New York"	"36"	90
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"North Carolina"	"37"	38
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Ohio"	"39"	35
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Oregon"	"41"	17
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Pennsylvania"	"42"	57
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"South Carolina"	"45"	20
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Tennessee"	"47"	21
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Texas"	"48"	90
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Virginia"	"51"	37
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Washington"	"53"	26
	"Breast"	"26000"	"2014"	"2014"	"25-29 years"	"25-29"	"Female"	"F"	"Wisconsin"	"55"	21
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Alabama"	"01"	44
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Arizona"	"04"	49
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Arkansas"	"05"	16
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"California"	"06"	324
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Colorado"	"08"	51
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Connecticut"	"09"	50
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Florida"	"12"	164
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Georgia"	"13"	104
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Hawaii"	"15"	16
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Idaho"	"16"	18
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Illinois"	"17"	143
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Indiana"	"18"	59
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Iowa"	"19"	35
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Kansas"	"20"	26
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Kentucky"	"21"	42
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Louisiana"	"22"	41
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Maryland"	"24"	56
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Massachusetts"	"25"	60
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Michigan"	"26"	89
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Minnesota"	"27"	59
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Mississippi"	"28"	23
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Missouri"	"29"	64
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Nebraska"	"31"	24
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Nevada"	"32"	20
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"New Jersey"	"34"	88
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"New Mexico"	"35"	17
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"New York"	"36"	211
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"North Carolina"	"37"	90
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Ohio"	"39"	76
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Oklahoma"	"40"	35
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Oregon"	"41"	35
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Pennsylvania"	"42"	133
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"South Carolina"	"45"	47
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Tennessee"	"47"	58
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Texas"	"48"	262
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Utah"	"49"	35
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Virginia"	"51"	77
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Washington"	"53"	79
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"West Virginia"	"54"	17
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Wisconsin"	"55"	50
	"Breast"	"26000"	"2014"	"2014"	"30-34 years"	"30-34"	"Female"	"F"	"Puerto Rico"	"72"	22
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Alabama"	"01"	92
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Alaska"	"02"	16
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Arizona"	"04"	119
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Arkansas"	"05"	52
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"California"	"06"	725
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Colorado"	"08"	106
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Connecticut"	"09"	74
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Delaware"	"10"	29
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"District of Columbia"	"11"	16
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Florida"	"12"	406
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Georgia"	"13"	245
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Hawaii"	"15"	32
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Idaho"	"16"	36
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Illinois"	"17"	273
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Indiana"	"18"	136
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Iowa"	"19"	63
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Kansas"	"20"	45
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Kentucky"	"21"	83
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Louisiana"	"22"	91
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Maine"	"23"	25
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Maryland"	"24"	130
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Massachusetts"	"25"	130
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Michigan"	"26"	164
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Minnesota"	"27"	100
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Mississippi"	"28"	61
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Missouri"	"29"	129
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Nebraska"	"31"	43
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Nevada"	"32"	60
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"New Hampshire"	"33"	18
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"New Jersey"	"34"	225
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"New Mexico"	"35"	31
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"New York"	"36"	424
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"North Carolina"	"37"	210
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Ohio"	"39"	233
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Oklahoma"	"40"	78
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Oregon"	"41"	67
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Pennsylvania"	"42"	248
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Rhode Island"	"44"	24
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"South Carolina"	"45"	112
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Tennessee"	"47"	138
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Texas"	"48"	516
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Utah"	"49"	54
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Virginia"	"51"	167
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Washington"	"53"	130
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"West Virginia"	"54"	33
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Wisconsin"	"55"	111
	"Breast"	"26000"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	"Puerto Rico"	"72"	55
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Alabama"	"01"	204
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Alaska"	"02"	31
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Arizona"	"04"	236
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Arkansas"	"05"	116
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"California"	"06"	1581
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Colorado"	"08"	229
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Connecticut"	"09"	193
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Delaware"	"10"	28
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"District of Columbia"	"11"	39
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Florida"	"12"	784
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Georgia"	"13"	456
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Hawaii"	"15"	48
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Idaho"	"16"	61
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Illinois"	"17"	561
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Indiana"	"18"	253
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Iowa"	"19"	124
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Kansas"	"20"	107
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Kentucky"	"21"	191
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Louisiana"	"22"	160
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Maine"	"23"	65
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Maryland"	"24"	288
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Massachusetts"	"25"	338
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Michigan"	"26"	394
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Minnesota"	"27"	210
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Mississippi"	"28"	118
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Missouri"	"29"	210
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Montana"	"30"	35
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Nebraska"	"31"	43
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Nevada"	"32"	96
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"New Hampshire"	"33"	68
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"New Jersey"	"34"	442
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"New Mexico"	"35"	67
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"New York"	"36"	974
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"North Carolina"	"37"	446
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"North Dakota"	"38"	27
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Ohio"	"39"	465
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Oklahoma"	"40"	129
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Oregon"	"41"	129
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Pennsylvania"	"42"	558
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Rhode Island"	"44"	48
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"South Carolina"	"45"	214
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"South Dakota"	"46"	30
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Tennessee"	"47"	289
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Texas"	"48"	1072
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Utah"	"49"	92
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Vermont"	"50"	25
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Virginia"	"51"	374
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Washington"	"53"	295
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"West Virginia"	"54"	52
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Wisconsin"	"55"	217
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Wyoming"	"56"	19
	"Breast"	"26000"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	"Puerto Rico"	"72"	99
	"Breast"	"26000"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	"Alabama"	"01"	264
	"Breast"	"26000"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	"Alaska"	"02"	34
	"Breast"	"26000"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	"Arizona"	"04"	328
	"Breast"	"26000"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	"Arkansas"	"05"	147
	"Breast"	"26000"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	"California"	"06"	2362
	"Breast"	"26000"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	"Colorado"	"08"	325
	"Breast"	"26000"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	"Connecticut"	"09"	299
	"Breast"	"26000"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	"Delaware"	"10"	67
