"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Georgia"	"13"	181
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Hawaii"	"15"	29
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Idaho"	"16"	34
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Illinois"	"17"	405
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Indiana"	"18"	192
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Iowa"	"19"	131
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Kansas"	"20"	89
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Kentucky"	"21"	148
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Louisiana"	"22"	107
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Maine"	"23"	51
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Maryland"	"24"	136
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Massachusetts"	"25"	202
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Michigan"	"26"	320
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Minnesota"	"27"	151
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Mississippi"	"28"	87
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Missouri"	"29"	186
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Montana"	"30"	36
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Nebraska"	"31"	71
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Nevada"	"32"	68
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"New Hampshire"	"33"	38
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"New Jersey"	"34"	311
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"New Mexico"	"35"	47
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"New York"	"36"	662
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"North Carolina"	"37"	203
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"North Dakota"	"38"	22
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Ohio"	"39"	387
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Oklahoma"	"40"	102
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Oregon"	"41"	86
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Pennsylvania"	"42"	520
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Rhode Island"	"44"	46
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"South Carolina"	"45"	106
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"South Dakota"	"46"	24
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Tennessee"	"47"	155
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Texas"	"48"	425
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Utah"	"49"	42
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Vermont"	"50"	17
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Virginia"	"51"	178
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Washington"	"53"	161
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"West Virginia"	"54"	77
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Wisconsin"	"55"	188
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Female"	"F"	"Puerto Rico"	"72"	89
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Alabama"	"01"	103
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Arizona"	"04"	160
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Arkansas"	"05"	63
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"California"	"06"	743
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Colorado"	"08"	97
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Connecticut"	"09"	108
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Delaware"	"10"	17
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Florida"	"12"	589
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Georgia"	"13"	141
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Hawaii"	"15"	39
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Idaho"	"16"	28
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Illinois"	"17"	337
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Indiana"	"18"	156
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Iowa"	"19"	101
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Kansas"	"20"	70
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Kentucky"	"21"	122
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Louisiana"	"22"	91
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Maine"	"23"	41
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Maryland"	"24"	106
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Massachusetts"	"25"	145
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Michigan"	"26"	250
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Minnesota"	"27"	122
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Mississippi"	"28"	63
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Missouri"	"29"	145
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Montana"	"30"	30
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Nebraska"	"31"	49
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Nevada"	"32"	56
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"New Hampshire"	"33"	32
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"New Jersey"	"34"	218
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"New Mexico"	"35"	40
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"New York"	"36"	473
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"North Carolina"	"37"	150
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"North Dakota"	"38"	24
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Ohio"	"39"	370
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Oklahoma"	"40"	81
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Oregon"	"41"	93
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Pennsylvania"	"42"	435
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Rhode Island"	"44"	29
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"South Carolina"	"45"	69
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"South Dakota"	"46"	20
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Tennessee"	"47"	113
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Texas"	"48"	408
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Utah"	"49"	42
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Virginia"	"51"	163
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Washington"	"53"	148
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"West Virginia"	"54"	70
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Wisconsin"	"55"	134
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	"Puerto Rico"	"72"	97
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Alabama"	"01"	139
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Arizona"	"04"	191
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Arkansas"	"05"	84
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"California"	"06"	1141
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Colorado"	"08"	129
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Connecticut"	"09"	165
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Delaware"	"10"	31
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"District of Columbia"	"11"	17
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Florida"	"12"	816
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Georgia"	"13"	185
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Hawaii"	"15"	39
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Idaho"	"16"	48
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Illinois"	"17"	570
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Indiana"	"18"	242
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Iowa"	"19"	179
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Kansas"	"20"	87
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Kentucky"	"21"	154
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Louisiana"	"22"	115
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Maine"	"23"	64
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Maryland"	"24"	184
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Massachusetts"	"25"	265
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Michigan"	"26"	323
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Minnesota"	"27"	195
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Mississippi"	"28"	85
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Missouri"	"29"	241
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Montana"	"30"	35
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Nebraska"	"31"	81
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Nevada"	"32"	72
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"New Hampshire"	"33"	62
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"New Jersey"	"34"	411
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"New Mexico"	"35"	46
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"New York"	"36"	812
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"North Carolina"	"37"	266
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"North Dakota"	"38"	41
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Ohio"	"39"	470
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Oklahoma"	"40"	114
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Oregon"	"41"	150
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Pennsylvania"	"42"	652
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Rhode Island"	"44"	68
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"South Carolina"	"45"	121
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"South Dakota"	"46"	48
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Tennessee"	"47"	154
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Texas"	"48"	529
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Utah"	"49"	40
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Vermont"	"50"	33
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Virginia"	"51"	212
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Washington"	"53"	218
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"West Virginia"	"54"	68
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Wisconsin"	"55"	250
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"Puerto Rico"	"72"	109
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Alabama"	"01"	96
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Arizona"	"04"	122
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Arkansas"	"05"	48
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"California"	"06"	715
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Colorado"	"08"	74
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Connecticut"	"09"	100
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Delaware"	"10"	21
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Florida"	"12"	522
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Georgia"	"13"	120
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Hawaii"	"15"	36
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Idaho"	"16"	26
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Illinois"	"17"	279
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Indiana"	"18"	117
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Iowa"	"19"	109
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Kansas"	"20"	58
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Kentucky"	"21"	81
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Louisiana"	"22"	94
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Maine"	"23"	31
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Maryland"	"24"	110
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Massachusetts"	"25"	185
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Michigan"	"26"	208
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Minnesota"	"27"	105
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Mississippi"	"28"	54
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Missouri"	"29"	160
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Montana"	"30"	25
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Nebraska"	"31"	59
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Nevada"	"32"	44
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"New Hampshire"	"33"	33
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"New Jersey"	"34"	213
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"New Mexico"	"35"	39
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"New York"	"36"	468
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"North Carolina"	"37"	153
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Ohio"	"39"	268
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Oklahoma"	"40"	87
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Oregon"	"41"	79
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Pennsylvania"	"42"	385
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Rhode Island"	"44"	27
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"South Carolina"	"45"	70
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"South Dakota"	"46"	25
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Tennessee"	"47"	96
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Texas"	"48"	340
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Utah"	"49"	27
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Virginia"	"51"	102
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Washington"	"53"	144
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"West Virginia"	"54"	47
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Wisconsin"	"55"	156
	"Colon and Rectum"	"21041-21052"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"Puerto Rico"	"72"	86
	"Corpus Uteri"	"27020"	"2011"	"2011"	"25-29 years"	"25-29"	"Female"	"F"	"California"	"06"	30
	"Corpus Uteri"	"27020"	"2011"	"2011"	"25-29 years"	"25-29"	"Female"	"F"	"Texas"	"48"	26
	"Corpus Uteri"	"27020"	"2011"	"2011"	"30-34 years"	"30-34"	"Female"	"F"	"California"	"06"	63
	"Corpus Uteri"	"27020"	"2011"	"2011"	"30-34 years"	"30-34"	"Female"	"F"	"Florida"	"12"	26
	"Corpus Uteri"	"27020"	"2011"	"2011"	"30-34 years"	"30-34"	"Female"	"F"	"Illinois"	"17"	20
	"Corpus Uteri"	"27020"	"2011"	"2011"	"30-34 years"	"30-34"	"Female"	"F"	"Michigan"	"26"	16
	"Corpus Uteri"	"27020"	"2011"	"2011"	"30-34 years"	"30-34"	"Female"	"F"	"New York"	"36"	25
	"Corpus Uteri"	"27020"	"2011"	"2011"	"30-34 years"	"30-34"	"Female"	"F"	"North Carolina"	"37"	16
	"Corpus Uteri"	"27020"	"2011"	"2011"	"30-34 years"	"30-34"	"Female"	"F"	"Pennsylvania"	"42"	21
	"Corpus Uteri"	"27020"	"2011"	"2011"	"30-34 years"	"30-34"	"Female"	"F"	"Texas"	"48"	53
	"Corpus Uteri"	"27020"	"2011"	"2011"	"30-34 years"	"30-34"	"Female"	"F"	"Puerto Rico"	"72"	17
	"Corpus Uteri"	"27020"	"2011"	"2011"	"35-39 years"	"35-39"	"Female"	"F"	"Arizona"	"04"	17
	"Corpus Uteri"	"27020"	"2011"	"2011"	"35-39 years"	"35-39"	"Female"	"F"	"California"	"06"	114
	"Corpus Uteri"	"27020"	"2011"	"2011"	"35-39 years"	"35-39"	"Female"	"F"	"Florida"	"12"	47
	"Corpus Uteri"	"27020"	"2011"	"2011"	"35-39 years"	"35-39"	"Female"	"F"	"Georgia"	"13"	21
	"Corpus Uteri"	"27020"	"2011"	"2011"	"35-39 years"	"35-39"	"Female"	"F"	"Illinois"	"17"	45
	"Corpus Uteri"	"27020"	"2011"	"2011"	"35-39 years"	"35-39"	"Female"	"F"	"Indiana"	"18"	27
	"Corpus Uteri"	"27020"	"2011"	"2011"	"35-39 years"	"35-39"	"Female"	"F"	"Maryland"	"24"	21
	"Corpus Uteri"	"27020"	"2011"	"2011"	"35-39 years"	"35-39"	"Female"	"F"	"Massachusetts"	"25"	21
	"Corpus Uteri"	"27020"	"2011"	"2011"	"35-39 years"	"35-39"	"Female"	"F"	"Michigan"	"26"	32
	"Corpus Uteri"	"27020"	"2011"	"2011"	"35-39 years"	"35-39"	"Female"	"F"	"Missouri"	"29"	25
	"Corpus Uteri"	"27020"	"2011"	"2011"	"35-39 years"	"35-39"	"Female"	"F"	"New Jersey"	"34"	21
	"Corpus Uteri"	"27020"	"2011"	"2011"	"35-39 years"	"35-39"	"Female"	"F"	"New York"	"36"	54
	"Corpus Uteri"	"27020"	"2011"	"2011"	"35-39 years"	"35-39"	"Female"	"F"	"North Carolina"	"37"	30
	"Corpus Uteri"	"27020"	"2011"	"2011"	"35-39 years"	"35-39"	"Female"	"F"	"Ohio"	"39"	38
	"Corpus Uteri"	"27020"	"2011"	"2011"	"35-39 years"	"35-39"	"Female"	"F"	"Pennsylvania"	"42"	31
	"Corpus Uteri"	"27020"	"2011"	"2011"	"35-39 years"	"35-39"	"Female"	"F"	"Tennessee"	"47"	18
