"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Gallbladder"	"21080"	"2018"	"2018"	"70-74 years"	"70-74"	"Female"	"F"	"Pennsylvania"	"42"	30
	"Gallbladder"	"21080"	"2018"	"2018"	"70-74 years"	"70-74"	"Female"	"F"	"Texas"	"48"	30
	"Gallbladder"	"21080"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	"California"	"06"	26
	"Gallbladder"	"21080"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	"New York"	"36"	21
	"Gallbladder"	"21080"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	"Texas"	"48"	20
	"Gallbladder"	"21080"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	"California"	"06"	47
	"Gallbladder"	"21080"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	"Florida"	"12"	28
	"Gallbladder"	"21080"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	"Illinois"	"17"	21
	"Gallbladder"	"21080"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	"Michigan"	"26"	18
	"Gallbladder"	"21080"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	"New York"	"36"	23
	"Gallbladder"	"21080"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	"North Carolina"	"37"	18
	"Gallbladder"	"21080"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	"Ohio"	"39"	18
	"Gallbladder"	"21080"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	"Pennsylvania"	"42"	17
	"Gallbladder"	"21080"	"2018"	"2018"	"75-79 years"	"75-79"	"Female"	"F"	"Texas"	"48"	35
	"Gallbladder"	"21080"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	"California"	"06"	25
	"Gallbladder"	"21080"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	"New York"	"36"	17
	"Gallbladder"	"21080"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	"California"	"06"	36
	"Gallbladder"	"21080"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	"Florida"	"12"	28
	"Gallbladder"	"21080"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	"Illinois"	"17"	19
	"Gallbladder"	"21080"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	"New York"	"36"	28
	"Gallbladder"	"21080"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	"Ohio"	"39"	17
	"Gallbladder"	"21080"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	"Pennsylvania"	"42"	24
	"Gallbladder"	"21080"	"2018"	"2018"	"80-84 years"	"80-84"	"Female"	"F"	"Texas"	"48"	24
	"Gallbladder"	"21080"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	"California"	"06"	19
	"Gallbladder"	"21080"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	"Florida"	"12"	20
	"Gallbladder"	"21080"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"California"	"06"	48
	"Gallbladder"	"21080"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"Florida"	"12"	27
	"Gallbladder"	"21080"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"New York"	"36"	41
	"Gallbladder"	"21080"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"Ohio"	"39"	22
	"Gallbladder"	"21080"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"Pennsylvania"	"42"	34
	"Gallbladder"	"21080"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"Texas"	"48"	30
	"Gallbladder"	"21080"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	"New York"	"36"	16
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"25-29 years"	"25-29"	"Male"	"M"	"California"	"06"	22
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"30-34 years"	"30-34"	"Female"	"F"	"California"	"06"	30
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"30-34 years"	"30-34"	"Female"	"F"	"Florida"	"12"	27
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"30-34 years"	"30-34"	"Female"	"F"	"Texas"	"48"	37
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	"California"	"06"	38
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	"Florida"	"12"	22
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	"Illinois"	"17"	23
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	"New Jersey"	"34"	17
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	"New York"	"36"	27
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	"Pennsylvania"	"42"	16
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	"Texas"	"48"	35
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	"California"	"06"	79
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	"Florida"	"12"	27
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	"Illinois"	"17"	26
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	"Indiana"	"18"	20
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	"Michigan"	"26"	16
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	"New York"	"36"	37
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	"North Carolina"	"37"	23
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	"Ohio"	"39"	30
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	"Pennsylvania"	"42"	24
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	"Texas"	"48"	64
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	"Washington"	"53"	20
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"California"	"06"	87
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Florida"	"12"	51
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Georgia"	"13"	21
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Illinois"	"17"	44
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Indiana"	"18"	19
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Louisiana"	"22"	17
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Massachusetts"	"25"	18
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Michigan"	"26"	21
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Minnesota"	"27"	16
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Missouri"	"29"	18
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"New Jersey"	"34"	24
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"New York"	"36"	59
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"North Carolina"	"37"	28
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Ohio"	"39"	23
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Oklahoma"	"40"	20
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Oregon"	"41"	16
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Pennsylvania"	"42"	22
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"South Carolina"	"45"	21
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Tennessee"	"47"	19
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Texas"	"48"	105
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Virginia"	"51"	24
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	"Washington"	"53"	21
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Alabama"	"01"	18
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Arkansas"	"05"	16
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"California"	"06"	83
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Florida"	"12"	47
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Georgia"	"13"	24
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Illinois"	"17"	32
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Indiana"	"18"	21
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Louisiana"	"22"	21
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Maryland"	"24"	19
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Massachusetts"	"25"	16
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Michigan"	"26"	24
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Minnesota"	"27"	18
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Missouri"	"29"	27
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"New Jersey"	"34"	23
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"New York"	"36"	57
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"North Carolina"	"37"	20
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Ohio"	"39"	32
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Oklahoma"	"40"	17
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Pennsylvania"	"42"	35
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Tennessee"	"47"	32
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Texas"	"48"	119
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Virginia"	"51"	23
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	"Washington"	"53"	22
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Alabama"	"01"	28
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Arizona"	"04"	37
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Arkansas"	"05"	25
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"California"	"06"	156
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Colorado"	"08"	19
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Florida"	"12"	74
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Georgia"	"13"	52
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Illinois"	"17"	73
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Indiana"	"18"	41
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Iowa"	"19"	23
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Kansas"	"20"	19
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Kentucky"	"21"	31
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Louisiana"	"22"	29
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Maryland"	"24"	28
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Massachusetts"	"25"	36
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Michigan"	"26"	54
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Minnesota"	"27"	23
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Missouri"	"29"	24
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"New Jersey"	"34"	33
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"New Mexico"	"35"	19
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"New York"	"36"	69
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"North Carolina"	"37"	66
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Ohio"	"39"	62
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Oklahoma"	"40"	23
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Oregon"	"41"	16
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Pennsylvania"	"42"	56
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"South Carolina"	"45"	26
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Tennessee"	"47"	40
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Texas"	"48"	183
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Virginia"	"51"	29
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Washington"	"53"	30
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	"Wisconsin"	"55"	29
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Alabama"	"01"	29
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Arizona"	"04"	25
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"California"	"06"	135
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Colorado"	"08"	19
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Florida"	"12"	65
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Georgia"	"13"	48
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Illinois"	"17"	47
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Indiana"	"18"	52
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Louisiana"	"22"	26
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Maryland"	"24"	29
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Massachusetts"	"25"	18
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Michigan"	"26"	43
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Minnesota"	"27"	25
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Mississippi"	"28"	17
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Missouri"	"29"	25
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"New Jersey"	"34"	46
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"New Mexico"	"35"	16
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"New York"	"36"	93
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"North Carolina"	"37"	47
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Ohio"	"39"	59
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Oklahoma"	"40"	16
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Pennsylvania"	"42"	44
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"South Carolina"	"45"	26
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Tennessee"	"47"	33
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Texas"	"48"	131
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Virginia"	"51"	25
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"Washington"	"53"	28
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	"West Virginia"	"54"	18
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Alabama"	"01"	47
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Arizona"	"04"	49
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Arkansas"	"05"	27
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"California"	"06"	233
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Colorado"	"08"	40
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Connecticut"	"09"	26
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Florida"	"12"	138
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Georgia"	"13"	90
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Illinois"	"17"	110
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Indiana"	"18"	54
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Iowa"	"19"	21
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Kansas"	"20"	26
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Kentucky"	"21"	43
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Louisiana"	"22"	41
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Maine"	"23"	23
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Maryland"	"24"	47
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Massachusetts"	"25"	36
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Michigan"	"26"	89
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Minnesota"	"27"	38
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Mississippi"	"28"	33
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Missouri"	"29"	52
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"New Jersey"	"34"	72
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"New Mexico"	"35"	18
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"New York"	"36"	144
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"North Carolina"	"37"	77
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Ohio"	"39"	82
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Oklahoma"	"40"	40
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Oregon"	"41"	24
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Pennsylvania"	"42"	87
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"South Carolina"	"45"	45
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Tennessee"	"47"	56
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Texas"	"48"	247
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Virginia"	"51"	64
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Washington"	"53"	39
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"West Virginia"	"54"	20
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	"Wisconsin"	"55"	43
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	"Alabama"	"01"	24
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	"Arizona"	"04"	41
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	"Arkansas"	"05"	29
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	"California"	"06"	196
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	"Colorado"	"08"	23
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	"Connecticut"	"09"	18
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	"Florida"	"12"	105
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	"Georgia"	"13"	64
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	"Illinois"	"17"	76
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	"Indiana"	"18"	52
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	"Iowa"	"19"	27
	"Kidney and Renal Pelvis"	"29020"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	"Kentucky"	"21"	44
