"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Connecticut"	"09"	30
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Florida"	"12"	191
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Georgia"	"13"	110
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Illinois"	"17"	134
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Indiana"	"18"	58
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Iowa"	"19"	27
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Kansas"	"20"	28
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Kentucky"	"21"	56
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Louisiana"	"22"	53
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Maine"	"23"	16
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Maryland"	"24"	60
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Massachusetts"	"25"	85
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Michigan"	"26"	128
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Minnesota"	"27"	54
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Mississippi"	"28"	45
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Missouri"	"29"	71
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Nevada"	"32"	28
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"New Jersey"	"34"	82
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"New Mexico"	"35"	24
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"New York"	"36"	209
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"North Carolina"	"37"	94
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Ohio"	"39"	108
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Oklahoma"	"40"	48
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Oregon"	"41"	28
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Pennsylvania"	"42"	139
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"South Carolina"	"45"	52
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Tennessee"	"47"	79
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Texas"	"48"	251
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Utah"	"49"	16
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Virginia"	"51"	81
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Washington"	"53"	54
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"West Virginia"	"54"	16
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Wisconsin"	"55"	53
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Puerto Rico"	"72"	36
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Alabama"	"01"	60
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Arizona"	"04"	59
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Arkansas"	"05"	37
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"California"	"06"	372
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Colorado"	"08"	57
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Connecticut"	"09"	62
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Florida"	"12"	232
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Georgia"	"13"	119
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Hawaii"	"15"	24
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Illinois"	"17"	155
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Indiana"	"18"	75
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Iowa"	"19"	35
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Kansas"	"20"	34
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Kentucky"	"21"	53
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Louisiana"	"22"	63
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Maine"	"23"	18
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Maryland"	"24"	66
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Massachusetts"	"25"	81
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Michigan"	"26"	105
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Minnesota"	"27"	56
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Mississippi"	"28"	35
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Missouri"	"29"	82
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Nebraska"	"31"	24
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Nevada"	"32"	34
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"New Hampshire"	"33"	19
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"New Jersey"	"34"	109
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"New Mexico"	"35"	23
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"New York"	"36"	224
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"North Carolina"	"37"	128
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Ohio"	"39"	130
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Oklahoma"	"40"	44
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Oregon"	"41"	38
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Pennsylvania"	"42"	153
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"South Carolina"	"45"	48
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Tennessee"	"47"	81
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Texas"	"48"	278
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Utah"	"49"	20
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Virginia"	"51"	121
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Washington"	"53"	66
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"West Virginia"	"54"	33
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Wisconsin"	"55"	57
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Puerto Rico"	"72"	33
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Alabama"	"01"	103
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Arizona"	"04"	73
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Arkansas"	"05"	50
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"California"	"06"	524
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Colorado"	"08"	72
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Connecticut"	"09"	65
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"District of Columbia"	"11"	16
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Florida"	"12"	304
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Georgia"	"13"	176
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Hawaii"	"15"	19
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Idaho"	"16"	20
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Illinois"	"17"	214
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Indiana"	"18"	115
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Iowa"	"19"	44
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Kansas"	"20"	38
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Kentucky"	"21"	101
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Louisiana"	"22"	74
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Maine"	"23"	24
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Maryland"	"24"	109
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Massachusetts"	"25"	114
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Michigan"	"26"	179
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Minnesota"	"27"	96
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Mississippi"	"28"	59
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Missouri"	"29"	100
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Nebraska"	"31"	24
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Nevada"	"32"	36
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"New Hampshire"	"33"	23
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"New Jersey"	"34"	173
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"New Mexico"	"35"	21
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"New York"	"36"	328
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"North Carolina"	"37"	177
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Ohio"	"39"	199
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Oklahoma"	"40"	61
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Oregon"	"41"	49
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Pennsylvania"	"42"	260
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Rhode Island"	"44"	22
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"South Carolina"	"45"	87
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Tennessee"	"47"	111
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Texas"	"48"	379
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Utah"	"49"	25
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Vermont"	"50"	18
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Virginia"	"51"	132
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Washington"	"53"	98
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"West Virginia"	"54"	42
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Wisconsin"	"55"	79
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Puerto Rico"	"72"	49
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Alabama"	"01"	119
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Alaska"	"02"	16
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Arizona"	"04"	86
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Arkansas"	"05"	69
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"California"	"06"	647
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Colorado"	"08"	93
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Connecticut"	"09"	80
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"District of Columbia"	"11"	19
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Florida"	"12"	393
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Georgia"	"13"	195
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Hawaii"	"15"	38
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Idaho"	"16"	26
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Illinois"	"17"	247
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Indiana"	"18"	132
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Iowa"	"19"	65
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Kansas"	"20"	51
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Kentucky"	"21"	113
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Louisiana"	"22"	128
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Maine"	"23"	37
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Maryland"	"24"	117
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Massachusetts"	"25"	160
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Michigan"	"26"	222
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Minnesota"	"27"	118
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Mississippi"	"28"	72
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Missouri"	"29"	122
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Montana"	"30"	19
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Nebraska"	"31"	39
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Nevada"	"32"	42
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"New Hampshire"	"33"	30
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"New Jersey"	"34"	178
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"New Mexico"	"35"	28
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"New York"	"36"	361
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"North Carolina"	"37"	211
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Ohio"	"39"	222
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Oklahoma"	"40"	70
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Oregon"	"41"	78
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Pennsylvania"	"42"	292
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Rhode Island"	"44"	31
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"South Carolina"	"45"	114
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Tennessee"	"47"	159
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Texas"	"48"	440
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Utah"	"49"	37
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Virginia"	"51"	165
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Washington"	"53"	142
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"West Virginia"	"54"	53
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Wisconsin"	"55"	104
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Puerto Rico"	"72"	71
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Alabama"	"01"	107
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Arizona"	"04"	99
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Arkansas"	"05"	57
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"California"	"06"	569
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Colorado"	"08"	77
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Connecticut"	"09"	88
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Florida"	"12"	424
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Georgia"	"13"	199
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Hawaii"	"15"	26
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Idaho"	"16"	18
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Illinois"	"17"	272
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Indiana"	"18"	118
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Iowa"	"19"	49
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Kansas"	"20"	52
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Kentucky"	"21"	95
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Louisiana"	"22"	93
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Maine"	"23"	29
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Maryland"	"24"	127
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Massachusetts"	"25"	131
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Michigan"	"26"	216
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Minnesota"	"27"	82
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Mississippi"	"28"	86
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Missouri"	"29"	123
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Montana"	"30"	17
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Nebraska"	"31"	33
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Nevada"	"32"	38
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"New Hampshire"	"33"	27
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"New Jersey"	"34"	206
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"New Mexico"	"35"	42
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"New York"	"36"	414
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"North Carolina"	"37"	212
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Ohio"	"39"	234
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Oklahoma"	"40"	67
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Oregon"	"41"	74
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Pennsylvania"	"42"	285
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Rhode Island"	"44"	19
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"South Carolina"	"45"	106
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Tennessee"	"47"	159
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Texas"	"48"	388
	"Colon and Rectum"	"21041-21052"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Utah"	"49"	29
