"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"States and Puerto Rico"	"States and Puerto Rico Code"	Count
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Maine"	"23"	38
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Maryland"	"24"	133
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Massachusetts"	"25"	191
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Michigan"	"26"	277
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Minnesota"	"27"	146
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Mississippi"	"28"	54
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Missouri"	"29"	126
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Montana"	"30"	20
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Nebraska"	"31"	56
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Nevada"	"32"	35
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"New Hampshire"	"33"	40
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"New Jersey"	"34"	281
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"New Mexico"	"35"	45
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"New York"	"36"	544
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"North Carolina"	"37"	183
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Ohio"	"39"	320
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Oklahoma"	"40"	64
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Oregon"	"41"	82
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Pennsylvania"	"42"	404
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Rhode Island"	"44"	31
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"South Carolina"	"45"	104
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"South Dakota"	"46"	16
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Tennessee"	"47"	106
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Texas"	"48"	313
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Utah"	"49"	37
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Vermont"	"50"	21
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Virginia"	"51"	157
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Washington"	"53"	139
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"West Virginia"	"54"	55
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Wisconsin"	"55"	157
	"Corpus Uteri"	"27020"	"2007"	"2007"	"60-64 years "	"60-64"	"Female"	"F"	"Puerto Rico"	"72"	58
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Alabama"	"01"	60
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Arizona"	"04"	79
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Arkansas"	"05"	32
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"California"	"06"	522
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Colorado"	"08"	55
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Connecticut"	"09"	87
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Delaware"	"10"	19
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Florida"	"12"	408
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Georgia"	"13"	127
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Hawaii"	"15"	23
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Idaho"	"16"	24
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Illinois"	"17"	268
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Indiana"	"18"	122
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Iowa"	"19"	74
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Kansas"	"20"	43
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Kentucky"	"21"	75
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Louisiana"	"22"	43
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Maine"	"23"	39
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Maryland"	"24"	93
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Massachusetts"	"25"	133
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Michigan"	"26"	210
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Minnesota"	"27"	87
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Mississippi"	"28"	35
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Missouri"	"29"	106
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Montana"	"30"	26
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Nebraska"	"31"	23
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Nevada"	"32"	37
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"New Hampshire"	"33"	38
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"New Jersey"	"34"	205
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"New Mexico"	"35"	20
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"New York"	"36"	415
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"North Carolina"	"37"	157
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Ohio"	"39"	249
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Oklahoma"	"40"	67
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Oregon"	"41"	65
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Pennsylvania"	"42"	334
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Rhode Island"	"44"	16
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"South Carolina"	"45"	99
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"South Dakota"	"46"	20
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Tennessee"	"47"	92
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Texas"	"48"	263
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Utah"	"49"	27
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Vermont"	"50"	17
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Virginia"	"51"	142
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Washington"	"53"	103
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"West Virginia"	"54"	40
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Wisconsin"	"55"	115
	"Corpus Uteri"	"27020"	"2007"	"2007"	"65-69 years"	"65-69"	"Female"	"F"	"Puerto Rico"	"72"	59
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Alabama"	"01"	56
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Arizona"	"04"	57
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Arkansas"	"05"	33
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"California"	"06"	402
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Colorado"	"08"	55
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Connecticut"	"09"	59
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Delaware"	"10"	21
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Florida"	"12"	300
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Georgia"	"13"	90
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Idaho"	"16"	24
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Illinois"	"17"	203
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Indiana"	"18"	81
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Iowa"	"19"	49
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Kansas"	"20"	30
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Kentucky"	"21"	57
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Louisiana"	"22"	25
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Maine"	"23"	19
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Maryland"	"24"	74
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Massachusetts"	"25"	113
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Michigan"	"26"	164
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Minnesota"	"27"	92
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Mississippi"	"28"	38
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Missouri"	"29"	89
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Nebraska"	"31"	16
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Nevada"	"32"	21
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"New Hampshire"	"33"	24
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"New Jersey"	"34"	151
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"New Mexico"	"35"	20
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"New York"	"36"	365
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"North Carolina"	"37"	109
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Ohio"	"39"	191
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Oklahoma"	"40"	43
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Oregon"	"41"	43
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Pennsylvania"	"42"	260
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Rhode Island"	"44"	22
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"South Carolina"	"45"	60
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Tennessee"	"47"	69
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Texas"	"48"	217
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Utah"	"49"	21
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Virginia"	"51"	81
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Washington"	"53"	72
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"West Virginia"	"54"	32
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Wisconsin"	"55"	82
	"Corpus Uteri"	"27020"	"2007"	"2007"	"70-74 years"	"70-74"	"Female"	"F"	"Puerto Rico"	"72"	45
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Alabama"	"01"	50
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Arizona"	"04"	51
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Arkansas"	"05"	27
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"California"	"06"	314
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Colorado"	"08"	33
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Connecticut"	"09"	66
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Florida"	"12"	229
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Georgia"	"13"	71
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Hawaii"	"15"	18
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Idaho"	"16"	20
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Illinois"	"17"	174
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Indiana"	"18"	79
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Iowa"	"19"	47
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Kansas"	"20"	21
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Kentucky"	"21"	43
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Louisiana"	"22"	38
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Maine"	"23"	20
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Maryland"	"24"	62
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Massachusetts"	"25"	103
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Michigan"	"26"	118
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Minnesota"	"27"	48
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Missouri"	"29"	59
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Nebraska"	"31"	33
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"New Hampshire"	"33"	16
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"New Jersey"	"34"	137
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"New York"	"36"	280
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"North Carolina"	"37"	103
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Ohio"	"39"	142
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Oklahoma"	"40"	27
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Oregon"	"41"	42
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Pennsylvania"	"42"	238
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Rhode Island"	"44"	16
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"South Carolina"	"45"	48
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Tennessee"	"47"	44
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Texas"	"48"	174
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Virginia"	"51"	71
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Washington"	"53"	45
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"West Virginia"	"54"	23
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Wisconsin"	"55"	64
	"Corpus Uteri"	"27020"	"2007"	"2007"	"75-79 years"	"75-79"	"Female"	"F"	"Puerto Rico"	"72"	30
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Alabama"	"01"	37
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Arizona"	"04"	35
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Arkansas"	"05"	23
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"California"	"06"	271
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Connecticut"	"09"	37
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Florida"	"12"	178
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Georgia"	"13"	56
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Illinois"	"17"	97
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Indiana"	"18"	53
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Iowa"	"19"	31
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Kansas"	"20"	22
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Kentucky"	"21"	27
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Louisiana"	"22"	21
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Maryland"	"24"	41
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Massachusetts"	"25"	64
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Michigan"	"26"	104
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Minnesota"	"27"	47
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Missouri"	"29"	63
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Nebraska"	"31"	26
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"New Jersey"	"34"	89
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"New York"	"36"	213
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"North Carolina"	"37"	59
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Ohio"	"39"	139
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Oklahoma"	"40"	26
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Oregon"	"41"	31
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Pennsylvania"	"42"	165
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"South Carolina"	"45"	26
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Tennessee"	"47"	31
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Texas"	"48"	128
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Virginia"	"51"	52
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Washington"	"53"	37
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Wisconsin"	"55"	65
	"Corpus Uteri"	"27020"	"2007"	"2007"	"80-84 years"	"80-84"	"Female"	"F"	"Puerto Rico"	"72"	16
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Alabama"	"01"	21
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"California"	"06"	204
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Colorado"	"08"	27
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Connecticut"	"09"	35
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Florida"	"12"	136
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Georgia"	"13"	27
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Illinois"	"17"	88
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Indiana"	"18"	36
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Iowa"	"19"	33
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Louisiana"	"22"	17
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Maryland"	"24"	34
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Massachusetts"	"25"	53
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Michigan"	"26"	86
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Minnesota"	"27"	38
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Mississippi"	"28"	17
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Missouri"	"29"	50
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"New Jersey"	"34"	67
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"New York"	"36"	155
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"North Carolina"	"37"	44
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Ohio"	"39"	112
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Oklahoma"	"40"	24
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Oregon"	"41"	24
	"Corpus Uteri"	"27020"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Pennsylvania"	"42"	113
